arret_id,annee,chambre,publication,origine,taille_texte,len_sommaire,nb_segments,has_sommaire,has_faits_procedure,has_moyens,has_motivations,has_dispositif,len_faits_procedure,len_moyens,len_motivations,len_dispositif,nb_avertissements,invariant_offsets_ok
68242db7eaabb276d1616ddd,2025,Chambre sociale,Publié au Bulletin,api,10677,658,5,1,1,1,1,1,1934,3701,3385,1658,0,1
68242db8eaabb276d1616ddf,2025,Chambre sociale,Publié au Bulletin,api,6151,288,5,1,1,1,1,1,1974,2863,825,490,0,1
68242db9eaabb276d1616de1,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,16470,1350,7,1,1,1,1,1,4826,1554,8222,1871,0,1
68242dbbeaabb276d1616de3,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,9545,505,7,1,1,1,1,1,2545,4083,2199,721,0,1
68242dbceaabb276d1616de5,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,15050,1742,7,1,1,1,1,1,3384,4361,6040,1268,0,1
68242dbdeaabb276d1616de7,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,11382,1008,7,1,1,1,1,1,2227,960,7031,1167,0,1
68242dc1eaabb276d1616de9,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,8856,291,7,1,1,1,1,1,2413,4336,1350,760,0,1
68242e8aeaabb276d1616deb,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,6087,619,7,1,1,1,1,1,1975,1858,1878,379,0,1
682581b960bc8fffffa90809,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10637,672,7,1,1,1,1,1,2244,2739,3904,1753,0,1
682581ba60bc8fffffa9080b,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10452,955,7,1,1,1,1,1,2951,4039,2855,610,0,1
682581bb60bc8fffffa9080d,2025,Première chambre civile,Publié au Bulletin,api,9689,331,7,1,1,1,1,1,3899,2140,2305,1348,0,1
682c1301e0010b9bdbf13c5b,2025,Chambre criminelle,Publié au Bulletin,api,10701,685,7,1,1,1,1,1,3096,4724,2536,348,0,1
682c1301e0010b9bdbf13c5d,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,17612,296,9,1,1,1,1,1,2073,7295,6670,1579,0,1
682c1301e0010b9bdbf13c5f,2025,Chambre criminelle,Publié au Bulletin,api,9062,218,5,1,1,1,1,1,1904,5724,1228,207,0,1
682d68c716fd466a1ce900b6,2025,Chambre sociale,Publié au Bulletin,api,9358,1061,7,1,1,1,1,1,3550,2586,2765,460,0,1
682d68c916fd466a1ce900b8,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,17406,713,7,1,1,1,1,1,5342,5816,4991,1260,0,1
682d68ca16fd466a1ce900ba,2025,Chambre sociale,Publié au Bulletin,api,19302,1705,7,1,1,1,1,1,5909,4673,7268,1455,0,1
682d68cc16fd466a1ce900bc,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,17295,501,5,1,1,1,1,1,4781,4995,6247,1273,0,1
682d68cd16fd466a1ce900be,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,8123,929,5,1,1,1,1,1,2328,1477,3114,1205,0,1
682d68f016fd466a1ce900c0,2025,Chambre sociale,Publié au Bulletin,api,11631,813,5,1,1,1,1,1,5461,3154,2229,788,0,1
682d68f216fd466a1ce900c2,2025,Chambre sociale,Publié au Bulletin,api,6381,899,7,1,1,1,1,1,2718,1263,1910,493,0,1
682d68f316fd466a1ce900c4,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,21738,1327,9,1,1,1,1,1,3361,8085,9805,492,0,1
682d68f316fd466a1ce900c6,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,3033,731,3,1,1,1,0,1,677,1632,0,724,0,1
682d68f416fd466a1ce900c8,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,8776,753,7,1,1,1,1,1,4129,2359,1128,1163,0,1
682d68f616fd466a1ce900ca,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,8634,259,7,1,1,1,1,1,4002,975,1228,2432,0,1
682d68f816fd466a1ce900cc,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,16400,419,9,1,1,1,1,1,4576,5420,4938,1471,1,1
682d68f916fd466a1ce900ce,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,7121,178,7,1,1,1,1,1,2030,2439,2138,517,0,1
682d68fb16fd466a1ce900d0,2025,Première chambre civile,Publié au Bulletin,api,6424,340,5,1,1,1,1,1,2266,2190,1236,733,0,1
682d68fc16fd466a1ce900d2,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10494,464,9,1,1,1,1,1,2643,2039,3807,2010,0,1
682ebb4c9d9918cbebdef15b,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,6361,463,7,1,1,1,1,1,2237,1765,1546,816,0,1
682ebb4c9d9918cbebdef15d,2025,Chambre criminelle,Publié au Bulletin,api,8602,302,5,1,1,1,1,1,2474,1918,3103,1108,0,1
682ebb4c9d9918cbebdef15f,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,7666,555,7,1,1,1,1,1,2080,4633,743,213,0,1
682ebb4c9d9918cbebdef161,2025,Chambre criminelle,Publié au Bulletin,api,8866,435,7,1,1,1,1,1,1981,2568,3115,1205,0,1
682ebb4c9d9918cbebdef163,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,7020,859,7,1,1,1,1,1,2133,2355,2320,215,0,1
682ebc719d9918cbebdef31f,2025,Troisième chambre civile,Publié au Bulletin,api,7679,303,5,1,1,1,1,1,3016,1254,2406,1004,0,1
682ebc739d9918cbebdef321,2025,Troisième chambre civile,Publié au Bulletin,api,12593,600,5,1,1,1,1,1,6342,1420,2780,2052,0,1
682ebc749d9918cbebdef323,2025,Troisième chambre civile,Publié au Bulletin,api,12374,600,5,1,1,1,1,1,6186,1419,2560,2210,0,1
682ebc769d9918cbebdef325,2025,Troisième chambre civile,Publié au Bulletin,api,7116,542,5,1,1,1,1,1,2720,2749,978,670,0,1
682ebc779d9918cbebdef327,2025,Deuxième chambre civile,Publié au Bulletin,api,11818,302,9,1,1,1,1,1,2225,4356,4093,1149,0,1
682ebc799d9918cbebdef329,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,7645,217,5,1,1,1,1,1,2755,1451,2306,1134,0,1
682ebc7a9d9918cbebdef32b,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,5306,670,7,1,1,1,1,1,2863,858,980,608,0,1
682ebc7b9d9918cbebdef32d,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,8172,1241,5,1,1,1,1,1,2531,1365,3175,1102,0,1
682ebc7c9d9918cbebdef32f,2025,Deuxième chambre civile,Publié au Bulletin,api,10560,186,5,1,1,1,1,1,3901,1213,4444,1003,0,1
682ebc7e9d9918cbebdef331,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,regles,10601,774,3,1,1,1,0,1,468,6440,0,1276,0,1
682ebc7f9d9918cbebdef333,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,16519,774,7,1,1,1,1,1,3238,5249,6716,1319,0,1
683005e7ceb4e14e4f68cf09,2025,Chambre criminelle,Publié au Bulletin,api,13556,356,7,1,1,1,1,1,3429,6115,2719,1296,0,1
68307659193f8dde7b383417,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,9634,909,7,1,1,1,1,1,2215,786,5382,1254,0,1
68355bf0eba840c5361d72a4,2025,Chambre sociale,Publié au Bulletin,api,18507,663,11,1,1,1,1,1,3088,5890,7743,1793,0,1
68355bf2eba840c5361d72a6,2025,Chambre sociale,Publié au Bulletin,api,16663,755,11,1,1,1,1,1,3028,5120,7192,1330,0,1
68355bf3eba840c5361d72a8,2025,Chambre sociale,Publié au Bulletin,api,9581,271,7,1,1,1,1,1,2638,1255,3647,2044,0,1
68355bf4eba840c5361d72aa,2025,Chambre sociale,Publié au Bulletin,api,9307,1131,5,1,1,1,1,1,2428,4887,1376,617,0,1
68355bf6eba840c5361d72ac,2025,Chambre sociale,Publié au Bulletin,api,13728,1160,11,1,1,1,1,1,4061,4671,3689,1314,0,1
68355bf8eba840c5361d72ae,2025,Chambre sociale,Publié au Bulletin,api,9632,798,5,1,1,1,1,1,2307,1481,4780,1065,0,1
68355d395f1d0759fab40e3b,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,12841,489,11,1,1,1,1,1,2292,5919,3651,986,0,1
6836a35291bdea24a84821af,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,10812,275,7,1,1,1,1,1,2851,3860,3201,903,0,1
6836a35391bdea24a84821b1,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,9588,240,5,1,1,1,1,1,2968,3247,1573,1801,0,1
6836a35491bdea24a84821b3,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,15810,781,7,1,1,1,1,1,3225,4870,7098,620,0,1
6836a35691bdea24a84821b5,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,14733,408,9,1,1,1,1,1,3409,5980,4322,1027,0,1
6836a35791bdea24a84821b7,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,9404,609,5,1,1,1,1,1,3077,2910,2710,708,0,1
6836a35891bdea24a84821b9,2025,Troisième chambre civile,Publié au Bulletin,api,7405,747,5,1,1,1,1,1,2902,1068,1932,1504,0,1
6836a35991bdea24a84821bb,2025,Troisième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9569,648,5,1,1,1,1,1,3519,1725,3055,1271,0,1
6836a35a91bdea24a84821bd,2025,Troisième chambre civile,Publié au Bulletin,api,9212,363,5,1,1,1,1,1,3281,1794,2837,1301,0,1
6836a35b91bdea24a84821bf,2025,Troisième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,13674,898,9,1,1,1,1,1,3178,4616,4504,1381,0,1
6836a35c91bdea24a84821c1,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,5784,401,9,1,1,1,1,1,2158,1038,2213,380,0,1
6836a35d91bdea24a84821c3,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,8962,942,5,1,1,1,1,1,2683,1575,2694,2011,0,1
6836a35e91bdea24a84821c5,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,11833,577,9,1,1,1,1,1,3842,3782,2959,1255,0,1
6836a36091bdea24a84821c7,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10425,1052,7,1,1,1,1,1,2742,3753,2873,1060,0,1
6836a36191bdea24a84821c9,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,5474,495,5,1,1,1,1,1,2466,1312,1124,573,0,1
6836a36291bdea24a84821cb,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,15453,498,5,1,1,1,1,1,2807,4614,6760,1273,0,1
6836a36491bdea24a84821cd,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,18992,818,9,1,1,1,1,1,3524,3715,10288,1470,0,1
6836a36591bdea24a84821cf,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9705,494,9,1,1,1,1,1,2197,2663,3650,1200,0,1
6836a36791bdea24a84821d1,2025,Première chambre civile,Publié au Bulletin,api,39632,1899,19,1,1,1,1,1,6524,16084,16151,888,0,1
6836a36991bdea24a84821d3,2025,Première chambre civile,Publié au Bulletin|Publié au Rapport|Publié aux Lettres de chambre,api,14761,818,6,1,1,1,1,1,4916,105,7900,1842,0,1
6836a4fd91bdea24a84821d5,2025,Chambre criminelle,Publié au Bulletin,api,5836,475,7,1,1,1,1,1,1855,1109,2146,729,0,1
68394219096a1269afd0fd66,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,7625,611,5,1,1,1,1,1,3144,1475,1502,1505,0,1
6839421a096a1269afd0fd68,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,7439,795,5,1,1,1,1,1,2060,873,3340,1167,0,1
68394291096a1269afd0fd6a,2025,Chambre criminelle,Publié au Bulletin,api,8105,849,5,1,1,1,1,1,2254,3818,1822,212,0,1
68394292096a1269afd0fd6c,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,5786,805,7,1,1,1,1,1,1895,1187,2495,212,0,1
68394292096a1269afd0fd6e,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,4450,536,5,1,1,1,1,1,1825,847,1152,627,0,1
6839af470172ada74d9a25f2,2025,Chambre criminelle,Publié au Bulletin,api,11711,683,9,1,1,1,1,1,2154,8077,1272,213,0,1
683e85272946a19cdadd41ed,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,regles,8149,821,3,1,1,1,0,1,2274,3201,0,1027,0,1
683fe2f2669ab94590960988,2025,Chambre criminelle,Publié au Bulletin,api,12712,530,11,1,1,1,1,1,2099,5147,4509,964,0,1
683fe324669ab945909609d0,2025,Chambre sociale,Publié au Bulletin,api,14174,790,7,1,1,1,1,1,3189,6280,4252,456,0,1
683fe325669ab945909609d2,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre|Communiqué,api,12480,675,7,1,1,1,1,1,4274,3972,3072,1165,0,1
683fe327669ab945909609d4,2025,Chambre sociale,Publié au Bulletin,api,12686,577,9,1,1,1,1,1,2898,4494,4637,662,0,1
683fe328669ab945909609d6,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,8732,273,7,1,1,1,1,1,3464,1687,2126,1458,0,1
683fe329669ab945909609d8,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,11191,341,7,1,1,1,1,1,4258,2049,3756,1131,0,1
683fe32b669ab945909609da,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,13016,1217,7,1,1,1,1,1,2231,4079,5564,1145,0,1
683fe32c669ab945909609dc,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,14154,1357,9,1,1,1,1,1,4078,3722,4363,1996,0,1
683fe32d669ab945909609de,2025,Première chambre civile,Publié aux Lettres de chambre|Publié au Bulletin,api,7788,541,5,1,1,1,1,1,2144,3904,1364,377,0,1
683fe32e669ab945909609e0,2025,Première chambre civile,Publié au Bulletin,regles,11324,711,3,1,1,1,0,1,1357,6357,0,1749,0,1
683fe32f669ab945909609e2,2025,Première chambre civile,Publié au Bulletin,api,9802,511,5,1,1,1,1,1,3165,2470,2361,1807,0,1
683fe331669ab945909609e4,2025,Première chambre civile,Publié aux Lettres de chambre|Publié au Bulletin,api,9324,338,7,1,1,1,1,1,2582,3500,2417,828,0,1
683fe332669ab945909609e6,2025,Première chambre civile,Publié aux Lettres de chambre|Publié au Bulletin,api,6681,347,5,1,1,1,1,1,2205,1143,2395,939,0,1
683fe334669ab945909609e8,2025,Première chambre civile,Publié au Bulletin,api,10001,829,5,1,1,1,1,1,3344,1375,4205,1078,0,1
6841303ee38bf6a0491e17eb,2025,Chambre criminelle,Publié au Bulletin,api,5943,1007,5,1,1,1,1,1,2155,2237,1344,208,0,1
6841313ce38bf6a0491e1981,2025,Troisième chambre civile,Publié au Bulletin,api,12689,545,7,1,1,1,1,1,3051,2623,5800,1218,0,1
6841313ee38bf6a0491e1983,2025,Troisième chambre civile,Publié au Bulletin,api,9874,913,7,1,1,1,1,1,3738,2939,1540,1660,0,1
6841313fe38bf6a0491e1985,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,15296,275,5,1,1,1,1,1,3013,10043,1661,580,0,1
68413140e38bf6a0491e1987,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,14503,492,9,1,1,1,1,1,2472,7867,3563,606,0,1
68413142e38bf6a0491e1989,2025,Deuxième chambre civile,Publié au Bulletin,api,11113,1015,7,1,1,1,1,1,2446,3787,3303,1580,0,1
68413143e38bf6a0491e198b,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9271,363,5,1,1,1,1,1,2175,3601,2882,614,0,1
68413143e38bf6a0491e198d,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6117,1358,4,1,1,0,1,1,2492,0,2534,1092,0,1
68413145e38bf6a0491e198f,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6509,556,4,1,1,0,1,1,2279,0,3221,1010,0,1
68413146e38bf6a0491e1991,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,12356,852,5,1,1,1,1,1,2434,3738,5073,1112,0,1
6849128673d71a3e1cc31dd1,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,5118,915,7,1,1,1,1,1,2080,1002,1832,207,0,1
6849128673d71a3e1cc31dd3,2025,Chambre criminelle,Publié au Bulletin,api,37421,1995,11,1,1,1,1,1,2840,26907,7132,549,0,1
684912cb73d71a3e1cc31e3d,2025,Chambre sociale,Publié au Bulletin,api,6812,1074,7,1,1,1,1,1,2617,2270,1444,484,0,1
684912cd73d71a3e1cc31e3f,2025,Chambre sociale,Publié au Bulletin,api,9909,929,7,1,1,1,1,1,3084,1581,3794,1453,0,1
684912ce73d71a3e1cc31e41,2025,Chambre sociale,Publié au Bulletin,api,6584,1012,7,1,1,1,1,1,1993,2632,1475,487,0,1
684a6c0d3ec57bb95fcfd57b,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,4235,391,3,1,1,0,1,1,2103,0,563,1569,0,1
684a6c0f3ec57bb95fcfd57d,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,7408,285,7,1,1,1,1,1,2273,2362,1528,1248,0,1
684a6c103ec57bb95fcfd57f,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,11494,442,5,1,1,1,1,1,2328,6757,1770,640,0,1
684a6c123ec57bb95fcfd581,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre|Communiqué,api,8751,344,9,1,1,1,1,1,2627,3610,1332,1187,0,1
684a6c133ec57bb95fcfd583,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,7038,871,5,1,1,1,1,1,3081,1027,1700,1231,0,1
684a6c183ec57bb95fcfd585,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,10820,660,4,1,1,0,1,1,5009,0,4278,1534,0,1
684a6c193ec57bb95fcfd587,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre,api,8912,294,5,1,1,1,1,1,3238,3740,1066,869,0,1
684a6c1b3ec57bb95fcfd589,2025,Chambre commerciale financière et économique,Publié au Bulletin|Publié aux Lettres de chambre|Communiqué,api,7104,779,5,1,1,1,1,1,2529,2585,1344,647,0,1
684a6c1c3ec57bb95fcfd58b,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9317,368,5,1,1,1,1,1,2387,3048,2411,1472,0,1
684a6c1d3ec57bb95fcfd58d,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6748,1235,4,1,1,0,1,1,2530,0,3311,908,0,1
684a6c1e3ec57bb95fcfd58f,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,9587,250,9,1,1,1,1,1,2847,2261,3964,520,0,1
684a6c1f3ec57bb95fcfd591,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,8537,601,5,1,1,1,1,1,2779,1988,2594,1177,0,1
684a6c213ec57bb95fcfd593,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,8279,231,7,1,1,1,1,1,2132,3210,1948,992,0,1
684a6c233ec57bb95fcfd595,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6999,315,5,1,1,1,1,1,2416,1752,1734,1098,0,1
684a6c243ec57bb95fcfd597,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,25901,1851,9,1,1,1,1,1,6467,1930,16996,513,0,1
684a6c263ec57bb95fcfd599,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,3227,727,3,1,1,0,1,1,1442,0,1364,421,0,1
684a6c273ec57bb95fcfd59b,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,3226,727,3,1,1,0,1,1,1397,0,1248,581,0,1
684a6c283ec57bb95fcfd59d,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,regles,5970,1157,3,1,1,1,0,1,455,2914,0,1260,0,1
684a6c2a3ec57bb95fcfd59f,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,4855,279,7,1,1,1,1,1,1651,1010,1054,1143,0,1
684a6c2b3ec57bb95fcfd5a1,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,4634,481,3,1,1,0,1,1,1624,0,2325,685,0,1
684a6c2d3ec57bb95fcfd5a3,2025,Première chambre civile,Publié au Bulletin,api,8210,241,5,1,1,1,1,1,2332,2030,2821,1028,0,1
684a6c2e3ec57bb95fcfd5a5,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,4895,416,5,1,1,1,1,1,2139,858,1406,493,0,1
684a6eb63a448ddf7d79c168,2025,Chambre criminelle,Publié au Bulletin,api,8896,699,7,1,1,1,1,1,2893,2536,2665,805,0,1
684bb58427c66872f035aa5c,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,5406,640,4,1,1,1,1,1,314,1188,2722,1182,0,1
684bb58527c66872f035aa5e,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6193,810,5,1,1,1,1,1,1988,1748,1379,1079,0,1
684bb58627c66872f035aa60,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10201,359,9,1,1,1,1,1,2231,2912,4568,495,0,1
684bb58727c66872f035aa62,2025,Première chambre civile,Publié au Bulletin|Publié au Rapport|Publié aux Lettres de chambre,api,9696,1136,5,1,1,1,1,1,2180,2044,4571,902,0,1
6850f8731e5261a8f4fc2c41,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,16661,1057,7,1,1,1,1,1,1864,8797,5792,211,0,1
6850f8741e5261a8f4fc2c43,2025,Chambre criminelle,Publié au Bulletin,api,19227,653,7,1,1,1,1,1,2210,11708,4944,368,0,1
6850f8741e5261a8f4fc2c45,2025,Chambre criminelle,Publié au Bulletin,api,2774,250,4,1,1,0,1,1,1681,0,871,223,0,1
6850f8741e5261a8f4fc2c47,2025,Chambre criminelle,Publié au Bulletin,api,5549,393,5,1,1,1,1,1,2147,2511,681,211,0,1
6850f8741e5261a8f4fc2c49,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,6352,685,5,1,1,1,1,1,2657,830,2086,780,0,1
6850f8741e5261a8f4fc2c4b,2025,Chambre criminelle,Publié au Bulletin,api,6361,712,5,1,1,1,1,1,1691,1714,2182,775,0,1
68525145a7fdae5a8046f329,2025,Chambre sociale,Publié au Bulletin,api,29527,806,17,1,1,1,1,1,4074,9725,15230,511,0,1
68525147a7fdae5a8046f32b,2025,Chambre sociale,Publié au Bulletin,api,16466,1208,9,1,1,1,1,1,3358,6108,5583,1422,0,1
6852514da7fdae5a8046f32d,2025,Chambre sociale,Publié au Bulletin,api,15252,1682,9,1,1,1,1,1,3813,6106,4705,633,0,1
6852514ea7fdae5a8046f32f,2025,Chambre sociale,Publié au Bulletin,api,22773,346,9,1,1,1,1,1,2502,13017,6641,618,0,1
6852514fa7fdae5a8046f331,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,11853,238,9,1,1,1,1,1,2995,6104,1512,1247,0,1
68525151a7fdae5a8046f333,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,6850,364,7,1,1,1,1,1,2695,1246,1464,1448,0,1
68525152a7fdae5a8046f335,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,6398,752,7,1,1,1,1,1,2207,852,2062,1280,0,1
68525153a7fdae5a8046f337,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,6021,690,7,1,1,1,1,1,1971,1090,1275,1688,0,1
68525155a7fdae5a8046f339,2025,Chambre commerciale financière et économique,Publié au Bulletin,api,11134,445,9,1,1,1,1,1,3543,3028,3539,1029,0,1
68525156a7fdae5a8046f33b,2025,Première chambre civile,Publié au Bulletin,api,14600,1017,9,1,1,1,1,1,2431,4534,6691,949,0,1
68525157a7fdae5a8046f33d,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,6736,474,7,1,1,1,1,1,3253,1528,1411,547,0,1
68525158a7fdae5a8046f33f,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,5503,914,4,1,1,0,1,1,2217,0,2165,1122,0,1
6852515aa7fdae5a8046f341,2025,Première chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,5831,377,5,1,1,1,1,1,2539,1110,1336,847,0,1
685252caa7fdae5a8046f343,2025,Chambre criminelle,Publié au Bulletin|Publié aux Lettres de chambre,api,7675,1013,5,1,1,1,1,1,1992,896,3880,908,0,1
685252caa7fdae5a8046f345,2025,Chambre criminelle,Publié au Bulletin,api,8586,237,7,1,1,1,1,1,2681,3174,2418,316,0,1
685252caa7fdae5a8046f347,2025,Chambre criminelle,Publié au Bulletin,api,8836,276,5,1,1,1,1,1,1844,1016,5190,787,0,1
685252cba7fdae5a8046f349,2025,Chambre criminelle,Publié au Bulletin,api,7453,259,5,1,1,1,1,1,2188,741,3819,706,0,1
6853d9f25253664177a3e752,2025,Troisième chambre civile,Publié au Bulletin,api,6232,140,5,1,1,1,1,1,2465,631,1373,1764,0,1
6853d9f45253664177a3e754,2025,Troisième chambre civile,Publié au Bulletin,api,7291,310,7,1,1,1,1,1,2626,2203,1602,863,0,1
6853d9f55253664177a3e756,2025,Troisième chambre civile,Publié au Bulletin,api,6642,208,5,1,1,1,1,1,2737,1709,1199,998,0,1
6853d9f75253664177a3e758,2025,Troisième chambre civile,Publié au Bulletin,api,8193,306,7,1,1,1,1,1,3619,2112,1656,809,0,1
6853d9f85253664177a3e75a,2025,Troisième chambre civile,Publié au Bulletin,api,17053,870,11,1,1,1,1,1,2991,6144,6218,1707,0,1
6853d9f95253664177a3e75c,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,14654,943,7,1,1,1,1,1,3080,9472,1458,647,0,1
6853d9fa5253664177a3e75e,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,10091,414,7,1,1,1,1,1,2173,3914,2884,1123,0,1
6853d9fb5253664177a3e760,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,5534,174,5,1,1,1,1,1,2233,976,947,1379,0,1
6853d9fe5253664177a3e762,2025,Deuxième chambre civile,Publié au Bulletin,api,19421,404,7,1,1,1,1,1,6570,1707,8986,2161,0,1
6853d9ff5253664177a3e764,2025,Deuxième chambre civile,Publié au Bulletin|Publié aux Lettres de chambre,api,7757,639,5,1,1,1,1,1,3072,973,2542,1171,0,1
6854effa0e701f80ce36d523,2025,Chambre sociale,Publié au Bulletin|Publié aux Lettres de chambre,api,4918,1683,4,1,1,0,1,1,2431,0,2055,433,0,1
685b8af4005c83900a8e7cf9,2025,Chambre criminelle,Publié au Bulletin,api,24050,229,9,1,1,1,1,1,5056,15148,3552,299,0,1
